,model,base_model,ifeval,bbh,math,mmlu-pro,gpqa,musr
88,BEE-spoke-data/tFINE-900m-e16-d32-instruct_2e,pszemraj/tFINE-900m-e16-d32-1024ctx,0.1402855534426433,0.05013070335904381,0.0,0.026300236406619385,0.01230425055928408,0.11187239583333336
89,BEE-spoke-data/tFINE-900m-instruct-orpo,BEE-spoke-data/tFINE-900m-instruct-orpo,0.13299157346950535,0.03267300577931774,0.0,0.01688091016548463,0.01230425055928408,0.011067708333333329
90,BSC-LT/salamandra-7b,BSC-LT/salamandra-7b,0.13673829882489574,0.10157421990520298,0.0,0.05474290780141842,0.026845637583892648,0.018617187499999997
91,BSC-LT/salamandra-7b-instruct,BSC-LT/salamandra-7b-instruct (Merge),0.24507418095098785,0.14688128545731285,0.0022658610271903325,0.08946513002364063,0.019015659955257263,0.10213020833333336
92,Ba2han/Llama-Phi-3_DoRA,Ba2han/Llama-Phi-3_DoRA,0.5130531434371911,0.3724916418079274,0.11253776435045318,0.32393247635933803,0.1017897091722595,0.09532552083333336
93,BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0,BenevolenceMessiah/Qwen2.5-72B-2x-Instruct-TIES-v1.0 (Merge),0.5473499204333391,0.6191149453060484,0.09365558912386707,0.5142582742316785,0.15659955257270694,0.12016666666666671
94,BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0,BenevolenceMessiah/Yi-Coder-9B-Chat-Instruct-TIES-MoE-v1.0 (Merge),0.3011531624977282,0.2687799147872171,0.04305135951661631,0.18670582151300238,0.016778523489932917,0.08930729166666668
95,BlackBeenie/Bloslain-8B-v0.2,BlackBeenie/Bloslain-8B-v0.2 (Merge),0.5023371321427148,0.3066290179734066,0.14501510574018128,0.29484338061465726,0.07494407158836691,0.10446614583333334
96,BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1,BlackBeenie/Llama-3.1-8B-OpenO1-SFT-v0.1 (Merge),0.5124037553690873,0.26034289552808826,0.13066465256797583,0.2768358451536643,0.02460850111856823,0.05726562500000003
97,BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge,BlackBeenie/Llama-3.1-8B-pythonic-passthrough-merge (Merge),0.23158552640327662,0.09359904687487282,0.006042296072507553,0.03692006501182032,0.02460850111856823,0.04593229166666666
98,BlackBeenie/Neos-Gemma-2-9b,BlackBeenie/Neos-Gemma-2-9b (Merge),0.5875665456544192,0.3563885131376662,0.0823262839879154,0.33122783687943264,0.09731543624161071,0.05785416666666667
99,BlackBeenie/Neos-Llama-3.1-8B,BlackBeenie/Neos-Llama-3.1-8B (Merge),0.4943937641014729,0.21080122945815932,0.12915407854984895,0.25134825650118203,0.02460850111856823,0.05740364583333334
100,BlackBeenie/Neos-Llama-3.1-base,BlackBeenie/Neos-Llama-3.1-base,0.17508211545366292,0.022214471263806473,0.0,0.012448286052009452,0.0,0.028382812499999997
101,BlackBeenie/Neos-Phi-3-14B-v0.1,BlackBeenie/Neos-Phi-3-14B-v0.1 (Merge),0.40224493233509306,0.4663138689861978,0.16691842900302112,0.39596261820330964,0.0738255033557047,0.10534375000000003
102,BlackBeenie/llama-3-luminous-merged,BlackBeenie/llama-3-luminous-merged (Merge),0.43234506664538974,0.30643687228787253,0.07854984894259819,0.3081412529550827,0.057046979865771785,0.10628645833333335
103,BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,BlackBeenie/llama-3.1-8B-Galore-openassistant-guanaco,0.2634842218646525,0.3144470475906838,0.04833836858006042,0.24516105200945623,0.06711409395973152,0.14578124999999995
104,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,Bllossom/llama-3.2-Korean-Bllossom-AICA-5B,0.5172497861230424,0.18650222512085887,0.07326283987915408,0.19003028959810872,0.06487695749440718,0.05824479166666667
105,BoltMonkey/DreadMix,BoltMonkey/DreadMix (Merge),0.7094908176970438,0.3484501521605123,0.14954682779456197,0.3099881796690307,0.06599552572706939,0.13619010416666663
106,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated,BoltMonkey/NeuralDaredevil-SuperNova-Lite-7B-DARETIES-abliterated (Merge),0.7998909559967552,0.3075990006920939,0.1163141993957704,0.3037086288416076,0.04138702460850116,0.09467708333333329
107,BoltMonkey/SuperNeuralDreadDevil-8b,BoltMonkey/SuperNeuralDreadDevil-8b (Merge),0.48580100799212755,0.3060671378966961,0.09063444108761329,0.27711288416075647,0.04697986577181204,0.10426822916666667
108,BrainWave-ML/llama3.2-3B-maths-orpo,meta-llama/Llama-3.2-3B-Instruct,0.20490742341431847,0.023470409575204094,0.0,0.018635490543735225,0.01230425055928408,0.04524739583333332
109,BramVanroy/GEITje-7B-ultra,mistralai/Mistral-7B-v0.1,0.37234426876243915,0.12879913010035898,0.00906344410876133,0.11236702127659573,0.016778523489932917,0.015223958333333336
110,BramVanroy/fietje-2,microsoft/phi-2,0.20980332185268424,0.15603676192567875,0.00906344410876133,0.10950428486997636,0.0055928411633109736,0.05161979166666666
111,BramVanroy/fietje-2-chat,microsoft/phi-2,0.2917359273394593,0.17718965848323495,0.005287009063444109,0.1171690307328605,0.0,0.03195052083333334
112,BramVanroy/fietje-2-instruct,microsoft/phi-2,0.2789963962286733,0.17572479808847588,0.005287009063444109,0.1226174645390071,0.0,0.029145833333333346
113,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct (Merge),0.7198821349574684,0.2149731033280348,0.024924471299093656,0.20249704491725765,0.027964205816554788,0.03981250000000002
114,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412,CarrotAI/Llama-3.2-Rabbit-Ko-3B-Instruct-2412 (Merge),0.47818233398493776,0.20175679614215045,0.17220543806646524,0.23712692080378248,0.057046979865771785,0.06801041666666673
115,Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B,Casual-Autopsy/L3-Umbral-Mind-RP-v2.0-8B (Merge),0.7122634609502786,0.3248627762381486,0.11027190332326282,0.3026004728132387,0.04921700223713646,0.055500000000000015
116,CausalLM/14B,CausalLM/14B,0.2788213052478535,0.24780942674518666,0.04003021148036254,0.24682328605200943,0.07046979865771814,0.11468229166666669
117,CausalLM/34b-beta,CausalLM/34b-beta,0.3043247472262486,0.36677226262739054,0.04758308157099698,0.4805518617021277,0.12863534675615215,0.06924739583333334
118,Changgil/K2S3-14b-v0.2,Changgil/K2S3-14b-v0.2,0.3242840108689389,0.24283946726650169,0.05211480362537764,0.1826425827423168,0.04138702460850116,0.06799218750000001
119,Changgil/K2S3-v0.1,Changgil/K2S3-v0.1,0.3276561745058666,0.24559557672503785,0.04607250755287009,0.1735926418439716,0.019015659955257263,0.07842447916666667
120,ClaudioItaly/Albacus,ClaudioItaly/Albacus (Merge),0.4667415790103593,0.3163886474402479,0.0702416918429003,0.24054373522458625,0.029082774049216997,0.10658072916666664
121,ClaudioItaly/Book-Gut12B,ClaudioItaly/Book-Gut12B (Merge),0.39984685080032095,0.3463219258973313,0.09894259818731116,0.29669030732860524,0.07606263982102905,0.18276041666666668
122,ClaudioItaly/Evolutionstory-7B-v2.2,ClaudioItaly/Evolutionstory-7B-v2.2 (Merge),0.4813794066410458,0.3162386474402479,0.0702416918429003,0.2398973108747045,0.03355704697986576,0.10658072916666664
123,ClaudioItaly/intelligence-cod-rag-7b-v3,ClaudioItaly/intelligence-cod-rag-7b-v3 (Merge),0.6897820006471718,0.34776158539494423,0.09818731117824774,0.35505319148936165,0.030201342281879207,0.10675520833333335
124,CohereForAI/aya-23-35B,CohereForAI/aya-23-35B,0.6461932117891638,0.3485836046775463,0.03021148036253777,0.26178339243498816,0.059284116331096204,0.1347369791666666
125,CohereForAI/aya-23-8B,CohereForAI/aya-23-8B,0.4698887839820566,0.20203760646739372,0.015861027190332326,0.142010195035461,0.045861297539149914,0.08424479166666664
126,CohereForAI/aya-expanse-32b,CohereForAI/aya-expanse-32b,0.7301737168490715,0.3870961143301418,0.1336858006042296,0.3477578309692671,0.10067114093959727,0.06408854166666668
127,CohereForAI/aya-expanse-8b,CohereForAI/aya-expanse-8b,0.63585176221315,0.2852348250428851,0.0702416918429003,0.22262854609929078,0.07046979865771814,0.044106770833333336
128,CohereForAI/c4ai-command-r-plus,CohereForAI/c4ai-command-r-plus,0.7664186580495308,0.39919954231431765,0.08157099697885198,0.33242833924349874,0.0738255033557047,0.2042317708333333
129,CohereForAI/c4ai-command-r-plus-08-2024,CohereForAI/c4ai-command-r-plus-08-2024,0.7539539532883859,0.4283686540770696,0.1200906344410876,0.380079048463357,0.13422818791946312,0.19835156249999994
130,CohereForAI/c4ai-command-r-v01,CohereForAI/c4ai-command-r-v01,0.6748194789824333,0.34556659257058264,0.0,0.26326093380614657,0.07606263982102905,0.1612890625
131,CohereForAI/c4ai-command-r7b-12-2024,CohereForAI/c4ai-command-r7b-12-2024,0.7713145564878965,0.360245641700103,0.26661631419939574,0.285793439716312,0.07829977628635347,0.10230468750000002
132,Columbia-NLP/LION-Gemma-2b-dpo-v1.0,Columbia-NLP/LION-Gemma-2b-dpo-v1.0,0.3278312654866864,0.14585976093815775,0.04305135951661631,0.07395094562647753,0.0,0.09834635416666668
133,Columbia-NLP/LION-Gemma-2b-odpo-v1.0,Columbia-NLP/LION-Gemma-2b-odpo-v1.0,0.30664858131978706,0.1402392166541634,0.04305135951661631,0.07690602836879433,0.0,0.12056250000000004
134,Columbia-NLP/LION-Gemma-2b-sft-v1.0,Columbia-NLP/LION-Gemma-2b-sft-v1.0,0.3692469314751526,0.1411717086360044,0.06117824773413898,0.08687943262411346,0.007829977628635318,0.08309114583333335
135,Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,Columbia-NLP/LION-LLaMA-3-8b-dpo-v1.0,0.4957424079220912,0.30356398875749074,0.09818731117824774,0.24654624704491723,0.04138702460850116,0.10281510416666664
136,Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,Columbia-NLP/LION-LLaMA-3-8b-odpo-v1.0,0.396799381197445,0.304571730083507,0.08308157099697883,0.2391585401891253,0.04697986577181204,0.09718749999999998
137,Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,Columbia-NLP/LION-LLaMA-3-8b-sft-v1.0,0.3817116362362975,0.3088426036029,0.09667673716012085,0.24857786643026003,0.03691275167785232,0.15483854166666666
138,CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES,CombinHorizon/Josiefied-abliteratedV4-Qwen2.5-14B-Inst-BaseMerge-TIES (Merge),0.8239958864701216,0.4819594986631396,0.0,0.4421357860520094,0.09955257270693513,0.1265390625
139,CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES (Merge),0.7564019025075689,0.34954070231174234,0.0,0.37130614657210403,0.06375838926174497,0.08779427083333333
140,CombinHorizon/YiSM-blossom5.1-34B-SLERP,CombinHorizon/YiSM-blossom5.1-34B-SLERP (Merge),0.5033112142448702,0.4639761279639615,0.21601208459214502,0.41563238770685573,0.14093959731543623,0.14367968750000004
141,CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES,CombinHorizon/huihui-ai-abliterated-Qwen2.5-32B-Inst-BaseMerge-TIES (Merge),0.8206237228331937,0.5604478184089902,0.0,0.5245087174940899,0.11856823266219241,0.12091145833333337
142,CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES,CombinHorizon/huihui-ai-abliteratedV2-Qwen2.5-14B-Inst-BaseMerge-TIES (Merge),0.8175762532303178,0.47767346005909816,0.0,0.43447104018912536,0.08612975391498878,0.1245390625
143,CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES,CombinHorizon/zetasepic-abliteratedV2-Qwen2.5-32B-Inst-BaseMerge-TIES (Merge),0.8328136012446973,0.5682740697772573,0.0,0.5205378250591017,0.15659955257270694,0.14224479166666662
144,ContactDoctor/Bio-Medical-3B-CoT-012025,Qwen/Qwen2.5-3B,0.360379349016166,0.22263528103895353,0.11706948640483382,0.21487145390070916,0.0727069351230425,0.03195052083333334
145,ContactDoctor/Bio-Medical-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,0.44223659889094263,0.2619581129602818,0.07250755287009064,0.29419695626477543,0.11185682326621922,0.017578124999999993
146,CoolSpring/Qwen2-0.5B-Abyme,Qwen/Qwen2-0.5B,0.19151850423542868,0.022764835705971893,0.017371601208459216,0.03701241134751772,0.004474272930648763,0.0147734375
147,CoolSpring/Qwen2-0.5B-Abyme-merge2,CoolSpring/Qwen2-0.5B-Abyme-merge2 (Merge),0.2021846478454944,0.037090413943355126,0.021148036253776436,0.05437352245862883,0.01342281879194629,0.03891145833333334
148,CoolSpring/Qwen2-0.5B-Abyme-merge3,CoolSpring/Qwen2-0.5B-Abyme-merge3 (Merge),0.23860468002677343,0.04301149162861492,0.024924471299093656,0.055574024822695044,0.019015659955257263,0.021283854166666668
149,Corianas/Neural-Mistral-7B,Corianas/Neural-Mistral-7B,0.5489235229191878,0.22431162626805257,0.0188821752265861,0.19307771867612292,0.044742729306487705,0.062088541666666684
150,Corianas/Quokka_2.7b,Corianas/Quokka_2.7b,0.17490702447284318,0.031652676176883505,0.0037764350453172208,0.016142139479905428,0.007829977628635318,0.060874999999999985
151,Corianas/llama-3-reactor,Corianas/llama-3-reactor,0.23001192391742797,0.2188855981925079,0.04833836858006042,0.2000960401891253,0.06375838926174497,0.08014843750000003
152,CortexLM/btlm-7b-base-v0.2,CortexLM/btlm-7b-base-v0.2,0.14832865685270635,0.16193277097085168,0.012084592145015107,0.14995197990543732,0.004474272930648763,0.05542187500000001
153,Cran-May/T.E-8.1,Cran-May/T.E-8.1 (Merge),0.7076922565459647,0.3702437662584371,0.06797583081570997,0.38137189716312053,0.08389261744966443,0.1531510416666667
154,CultriX/Qwen2.5-14B-Broca,CultriX/Qwen2.5-14B-Broca (Merge),0.560414145578177,0.5003441178170109,0.3459214501510574,0.4848921394799055,0.18232662192393737,0.1894869791666667
155,CultriX/Qwen2.5-14B-BrocaV9,CultriX/Qwen2.5-14B-BrocaV9 (Merge),0.6762933460994606,0.4805322494738571,0.29682779456193353,0.4811982860520094,0.15212527964205816,0.1839557291666666
156,CultriX/Qwen2.5-14B-Brocav3,CultriX/Qwen2.5-14B-Brocav3 (Merge),0.6951776841004091,0.4904911178348141,0.32250755287009064,0.479720744680851,0.145413870246085,0.19254427083333325
157,CultriX/Qwen2.5-14B-Brocav6,CultriX/Qwen2.5-14B-Brocav6 (Merge),0.6995239298394925,0.4781922480607394,0.29607250755287007,0.4799054373522459,0.15659955257270694,0.18876041666666668
158,CultriX/Qwen2.5-14B-Brocav7,CultriX/Qwen2.5-14B-Brocav7 (Merge),0.6723715297632503,0.4890536078331687,0.3187311178247734,0.47307180851063824,0.15659955257270694,0.20150520833333327
159,CultriX/Qwen2.5-14B-Emerged,CultriX/Qwen2.5-14B-Emerged (Merge),0.7000237148543641,0.45932419368684657,0.3074018126888218,0.4651300236406619,0.14317673378076065,0.1847005208333333
160,CultriX/Qwen2.5-14B-Emergedv3,CultriX/Qwen2.5-14B-Emergedv3 (Merge),0.6388493641316153,0.44731608242608617,0.20694864048338368,0.46374482860520094,0.1476510067114094,0.18601562500000005
161,CultriX/Qwen2.5-14B-FinalMerge,CultriX/Qwen2.5-14B-FinalMerge (Merge),0.48909781601705693,0.3816247948342354,0.13066465256797583,0.39716312056737585,0.13982102908277402,0.14504947916666666
162,CultriX/Qwen2.5-14B-MegaMerge-pt2,CultriX/Qwen2.5-14B-MegaMerge-pt2 (Merge),0.568307645935008,0.509079030473653,0.27341389728096677,0.49117169030732855,0.17225950782997765,0.1874270833333333
163,CultriX/Qwen2.5-14B-MergeStock,CultriX/Qwen2.5-14B-MergeStock (Merge),0.5685326046002385,0.510093910133211,0.27341389728096677,0.4884013002364066,0.1644295302013422,0.17854427083333335
164,CultriX/Qwen2.5-14B-Unity,CultriX/Qwen2.5-14B-Unity (Merge),0.6738952645646884,0.42258616892913353,0.15332326283987915,0.45284796099290775,0.12975391498881436,0.18760156249999993
165,CultriX/Qwen2.5-14B-Wernicke,CultriX/Qwen2.5-14B-Wernicke (Merge),0.5234699486252034,0.5064287609242263,0.324773413897281,0.4915410756501182,0.1912751677852349,0.1824661458333333
166,CultriX/Qwen2.5-14B-Wernicke-SFT,CultriX/Qwen2.5-14B-Wernicke-SFT (Merge),0.49374437603336924,0.4933057176327372,0.3580060422960725,0.452201536643026,0.13870246085011187,0.07549999999999996
167,CultriX/Qwen2.5-14B-Wernicke-SLERP,Removed,0.5588904107767391,0.4937232709572402,0.09441087613293052,0.45487958037825066,0.12527964205816552,0.11120572916666661
168,CultriX/Qwen2.5-14B-Wernickev3,CultriX/Qwen2.5-14B-Wernickev3 (Merge),0.7048198779239087,0.44576274906181085,0.32779456193353473,0.4612514775413712,0.14988814317673374,0.1869166666666666
169,CultriX/Qwenfinity-2.5-14B,CultriX/Qwenfinity-2.5-14B (Merge),0.4813794066410458,0.37259942422120695,0.1487915407854985,0.3886672576832151,0.1319910514541387,0.15456250000000002
170,CultriX/Qwestion-14B,CultriX/Qwestion-14B (Merge),0.6317803428237078,0.4875703449690036,0.31722054380664655,0.4913563829787233,0.15771812080536915,0.17217187500000006
171,CultriX/SeQwence-14B,CultriX/SeQwence-14B,0.5351600420218354,0.5016357763465521,0.33987915407854985,0.4909869976359338,0.1476510067114094,0.18426822916666663
172,CultriX/SeQwence-14B-EvolMerge,CultriX/SeQwence-14B-EvolMerge (Merge),0.5381576439403006,0.5078035147717979,0.31797583081570996,0.4909869976359338,0.17449664429530198,0.2026041666666666
173,CultriX/SeQwence-14B-EvolMergev1,CultriX/SeQwence-14B-EvolMergev1 (Merge),0.5554683794554005,0.5030225894842213,0.324773413897281,0.48812426122931446,0.16890380313199105,0.17083854166666668
174,CultriX/SeQwence-14B-v5,Removed,0.5919881470055011,0.4999573116031767,0.3104229607250755,0.49052526595744683,0.15995525727069348,0.18327083333333336
175,CultriX/SeQwence-14Bv1,CultriX/SeQwence-14Bv1 (Merge),0.6678003253589365,0.47190897916289226,0.33534743202416917,0.4799977836879433,0.14876957494407161,0.1880338541666666
176,CultriX/SeQwence-14Bv2,CultriX/SeQwence-14Bv2 (Merge),0.5785992278266111,0.4652922387651957,0.21601208459214502,0.48156767139479906,0.1476510067114094,0.17546354166666664
177,CultriX/SeQwence-14Bv3,CultriX/SeQwence-14Bv3 (Merge),0.5719047682371663,0.46385367504504793,0.2212990936555891,0.4816600177304965,0.15324384787472037,0.17270052083333337
178,DRXD1000/Atlas-7B,DRXD1000/Atlas-7B,0.3704459722425387,0.07540207541436388,0.0022658610271903325,0.04458481087470449,0.010067114093959738,0.007812499999999996
179,DRXD1000/Phoenix-7B,DRXD1000/Phoenix-7B,0.32096171491642184,0.15620179664331876,0.0,0.14921320921985815,0.038031319910514526,0.06418489583333332
180,DUAL-GPO/zephyr-7b-ipo-0k-15k-i1,DUAL-GPO/zephyr-7b-ipo-qlora-v0-merged,0.27562423259174545,0.22658642660096362,0.030211480362537766,0.2366651891252955,0.05480984340044745,0.10567968750000002
181,DZgas/GIGABATEMAN-7B,DZgas/GIGABATEMAN-7B (Merge),0.4607463751734288,0.29827516654013997,0.053625377643504536,0.24183658392434984,0.05257270693512303,0.11972135416666667
182,Daemontatox/AetherDrake-SFT,Daemontatox/AetherDrake-SFT (Merge),0.48035545685447945,0.2713925232163005,0.14652567975830816,0.2776669621749409,0.09395973154362418,0.09972135416666666
183,Daemontatox/AetherSett,Qwen/Qwen2.5-7B,0.5369586031729146,0.34744145601899296,0.3074018126888218,0.36428782505910173,0.07718120805369126,0.1620572916666667
184,Daemontatox/AetherTOT,meta-llama/Llama-3.2-11B-Vision-Instruct,0.43976426991493683,0.29436391495634606,0.14954682779456194,0.31155806737588654,0.09843400447427292,0.09781770833333335
185,Daemontatox/AetherUncensored,cognitivecomputations/Dolphin3.0-Llama3.1-8B (Merge),0.40419309653940433,0.21678618361970498,0.06797583081570997,0.19003028959810872,0.05145413870246088,0.09501302083333335
186,Daemontatox/CogitoZ,Daemontatox/CogitoZ (Merge),0.3967240255854466,0.5388957124802151,0.46299093655589124,0.5102873817966903,0.19351230425055932,0.19940885416666665
187,Daemontatox/CogitoZ14,Daemontatox/CogitoZ14 (Merge),0.5241692043777177,0.4309626327962571,0.33610271903323263,0.32300901300236406,0.13534675615212524,0.14830989583333337
188,Daemontatox/DocumentCogito,meta-llama/Llama-3.2-11B-Vision-Instruct,0.5064340394597445,0.29793608595971877,0.1623867069486405,0.3113733747044917,0.0883668903803132,0.08597395833333335
189,Daemontatox/Llama3.3-70B-CogniLink,Daemontatox/Llama3.3-70B-CogniLink (Merge),0.6931042965996889,0.5212466257626164,0.39577039274924464,0.4636524822695035,0.2606263982102908,0.2139557291666666
190,Daemontatox/MawaredT1,arcee-ai/Meraj-Mini (Merge),0.4198803618842449,0.31900788297617017,0.14577039274924472,0.413139036643026,0.11297539149888143,0.18676041666666662
191,Daemontatox/NemoR,Removed,0.22873752753804347,0.31605520137148785,0.08081570996978851,0.2544880319148936,0.10290827740492169,0.0991692708333333
192,Daemontatox/PathFinderAI2.0,Qwen/Qwen2.5-32B,0.45410178326839457,0.5295651298557802,0.26132930513595165,0.5052083333333334,0.06935123042505593,0.10961979166666666
193,Daemontatox/PathFinderAi3.0,Daemontatox/PathFinderAI3.0,0.42709898624538445,0.5553835541644173,0.48338368580060426,0.5285719562647754,0.21140939597315436,0.20052604166666663
194,Daemontatox/PathfinderAI,Daemontatox/PathfinderAI (Merge),0.4855006937148987,0.5232216296509384,0.27794561933534745,0.504654255319149,0.07941834451901568,0.11599218750000001
195,Daemontatox/Phi-4-COT,microsoft/phi-4,0.17930313789633728,0.45342990430658114,0.18353474320241692,0.4449985224586289,0.11409395973154364,0.15158333333333338
196,Daemontatox/PixelParse_AI,meta-llama/Llama-3.2-11B-Vision-Instruct,0.43829040279790954,0.29031857314174564,0.14425981873111782,0.3086953309692671,0.09843400447427292,0.09248437500000001
197,Daemontatox/RA2.0,Qwen/Qwen2-Math-7B-Instruct,0.37838934028378035,0.28471838145021333,0.3391238670694864,0.1795951536643026,0.0738255033557047,0.09373958333333332
198,Daemontatox/RA_Reasoner,tiiuae/Falcon3-10B-Base,0.559215104810791,0.4307300777347365,0.20090634441087613,0.36668882978723405,0.10850111856823269,0.075109375
199,Daemontatox/RA_Reasoner2.0,tiiuae/Falcon3-10B-Base,0.5366339091388628,0.4307006895743249,0.22885196374622357,0.3725989952718675,0.09955257270693513,0.07177604166666668
200,Daemontatox/ReasonTest,Removed,0.4079653098223824,0.35375036813843386,0.15634441087613293,0.3635490543735224,0.09172259507829976,0.12076041666666669
201,Daemontatox/SphinX,Daemontatox/SphinX (Merge),0.5725042886208593,0.3471245082713039,0.24546827794561935,0.3739841903073286,0.06375838926174497,0.12695833333333334
202,Daemontatox/Sphinx2.0,Daemontatox/Sphinx2.0 (Merge),0.7123133286346893,0.4939675153748764,0.027190332326283987,0.4648529846335698,0.058165548098433995,0.13053906249999997
203,Daemontatox/TinySphinx,Removed,0.25669002690638615,0.06546575715522131,0.0,0.07755245271867611,0.031319910514541416,0.01595052083333333
204,Daemontatox/TinySphinx2.0,Removed,0.2535173340071012,0.05004028710418718,0.02643504531722054,0.0812463061465721,0.02460850111856823,0.013145833333333334
205,Dampfinchen/Llama-3.1-8B-Ultra-Instruct,Dampfinchen/Llama-3.1-8B-Ultra-Instruct (Merge),0.8081091503876381,0.3249458680420566,0.1586102719033233,0.31395907210401885,0.05592841163310966,0.08607031250000002
206,Danielbrdz/Barcenas-10b,Danielbrdz/Barcenas-10b (Merge),0.6607811717354397,0.4376969460560937,0.20166163141993956,0.3734301122931442,0.12192393736017897,0.10316927083333334
207,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,Danielbrdz/Barcenas-14b-Phi-3-medium-ORPO,0.47990553952401854,0.5102941840328029,0.19335347432024172,0.4136931146572104,0.1017897091722595,0.20527083333333335
208,Danielbrdz/Barcenas-Llama3-8b-ORPO,Danielbrdz/Barcenas-Llama3-8b-ORPO,0.7372427381569789,0.2860062349998185,0.06570996978851965,0.3144208037825059,0.07606263982102905,0.11169791666666669
209,Dans-DiscountModels/Dans-Instruct-CoreCurriculum-12b-ChatML,mistralai/Mistral-Nemo-Base-2407,0.21110209798889168,0.26046417064819566,0.005287009063444109,0.20055777186761228,0.04026845637583895,0.057127604166666686
210,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML,Removed,0.08250774611364513,0.26336393544053255,0.05362537764350453,0.2542109929078014,0.059284116331096204,0.09677864583333334
211,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.0,Removed,0.06682048076880455,0.267376519507015,0.06117824773413897,0.2537492612293144,0.04809843400447425,0.08122916666666667
212,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.1.1,Removed,0.09105063453857985,0.2641255063613467,0.05740181268882176,0.25319518321513,0.05480984340044745,0.07811197916666666
213,Dans-DiscountModels/Dans-Instruct-Mix-8b-ChatML-V0.2.0,Removed,0.5064085515321569,0.24734770612245033,0.04380664652567976,0.2221668144208038,0.058165548098433995,0.03755989583333333
214,Dans-DiscountModels/Mistral-7b-v0.3-Test-E0.7,Removed,0.5123538876846766,0.26820762256757713,0.0324773413897281,0.1938164893617021,0.06152125279642054,0.08030468749999999
215,Dans-DiscountModels/mistral-7b-test-merged,Dans-DiscountModels/mistral-7b-test-merged (Merge),0.6678003253589365,0.28941004994824765,0.05362537764350453,0.21976580969267137,0.059284116331096204,0.043578125
216,Darkknight535/OpenCrystal-12B-L3,Darkknight535/OpenCrystal-12B-L3,0.4070909630890482,0.3184449091545611,0.08912386706948641,0.29336583924349874,0.07494407158836691,0.05740364583333334
217,DavidAU/Gemma-The-Writer-9B,DavidAU/Gemma-The-Writer-9B (Merge),0.17403156956874427,0.41272318662592206,0.0,0.3310431442080379,0.12751677852348994,0.10134375000000001
218,DavidAU/Gemma-The-Writer-DEADLINE-10B,DavidAU/Gemma-The-Writer-DEADLINE-10B (Merge),0.23315802071836061,0.4101919903629973,0.01661631419939577,0.32734929078014185,0.12304250559284118,0.10791406249999999
219,DavidAU/Gemma-The-Writer-J.GutenBerg-10B,DavidAU/Gemma-The-Writer-J.GutenBerg-10B (Merge),0.28578948301617485,0.4115599097529756,0.0377643504531722,0.32744163711583923,0.1174496644295302,0.10665885416666666
220,DavidAU/Gemma-The-Writer-Mighty-Sword-9B,DavidAU/Gemma-The-Writer-Mighty-Sword-9B (Merge),0.7527549125209998,0.4139261007388482,0.0,0.3297502955082743,0.1308724832214765,0.10363802083333334
221,DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored,DavidAU/Gemma-The-Writer-N-Restless-Quill-10B-Uncensored (Merge),0.7070927361622716,0.40850090817774026,0.0007552870090634441,0.32956560283687947,0.12192393736017897,0.10407031250000001
222,DavidAU/L3-DARKEST-PLANET-16.5B,DavidAU/L3-DARKEST-PLANET-16.5B (Merge),0.6230623634179532,0.31776241491685314,0.09138972809667674,0.29225768321512996,0.06040268456375841,0.07253906249999997
223,DavidAU/L3-Dark-Planet-8B,DavidAU/L3-Dark-Planet-8B (Merge),0.41341086096003055,0.2978962694499553,0.0853474320241692,0.3040780141843972,0.06711409395973152,0.06332552083333334
