,model,base_model,family,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k,ifeval,bbh,math,mmlu-pro,gpqa,musr
7722,mistral-nemo-kartoffel-12b,mistral-nemo-kartoffel-12b (merge),mistral-nemo-kartoffel,,,,,,,0.7031709198260614,0.36052532566869006,0.054380664652567974,0.287178634751773,0.0727069351230425,0.18426822916666666
7723,mistral-nemo-narwhal-12b,mistral-nemo-narwhal-12b (merge),mistral-nemo-narwhal,,,,,,,0.5549187267561182,0.29562789508057297,0.04758308157099698,0.2759123817966903,0.027964205816554788,0.061872395833333343
7724,mistral-nemo-wissenschaft-12b,mistral-nemo-wissenschaft-12b (merge),mistral-nemo-wissenschaft,,,,,,,0.6520133246452745,0.2956799941571522,0.07175226586102719,0.2813608156028369,0.057046979865771785,0.12289322916666665
7725,slerp-bophades-truthy-math-mistral-7b,,slerp-bophades-truthy-math-mistral,0.7286689419795223,0.8916550487950607,0.6469246705965712,0.7782437262946236,0.8539857932123125,0.6921910538286581,,,,,,
7726,strange_3236-7b,,strange_3236,0.7320819112627988,0.8895638319059949,0.6478415198708529,0.7759624994735362,0.8476716653512234,0.6876421531463229,,,,,,
7727,indusq,indusq,indusq,,,,,,,0.24397487555242311,0.03747096495974055,0.0,0.013371749408983452,0.020134228187919545,0.022460937499999997
7728,llama-7b-rollercoaster_v2,,llama-rollercoaster_v2,0.5281569965870307,0.7822146982672774,0.49796179822051945,0.43622906703550834,0.7316495659037094,0.09552691432903714,,,,,,
7729,phi-2-openassistant,,phi-2-openassistant,0.5964163822525598,0.7448715395339573,0.558336312651743,0.4795572227845841,0.7521704814522494,0.5322213798332069,,,,,,
7730,cisco-inam-1.1b,,cisco-inam,0.36006825938566556,0.6074487153953396,0.26393637185958485,0.39299651506896405,0.6045777426992897,0.014404852160727823,,,,,,
7731,cisco-inam-phi-sft,,cisco-inam-phi-sft,0.5691126279863481,0.7348137821151165,0.5341822279699042,0.4522608847621656,0.7308602999210734,0.5314632297194845,,,,,,
7732,jessi-v0.1-bf16-falcon3-7b-instruct,removed,jessi-v0.1-bf16-falcon3-instruct,,,,,,,0.7527050448365891,0.3613467912106424,0.3444108761329305,0.324855939716312,0.07046979865771814,0.20544531249999995
7733,jessi-v0.1-qwen2.5-7b-instruct,jessi-v0.1-qwen2.5-7b-instruct (merge),jessi-v0.1-qwen2.5-instruct,,,,,,,0.7274509412802476,0.3508792837335866,0.0,0.36290263002364065,0.05369127516778524,0.07342187500000003
7734,jessi-v0.1-virtuoso-small,jessi-v0.1-virtuoso-small (merge),jessi-v0.1-virtuoso-small,,,,,,,0.7959192719761344,0.48860314572263397,0.32250755287009064,0.4588504728132389,0.10738255033557048,0.14154166666666662
7735,jessi-v0.2-falcon3-7b-instruct,jessi-v0.2-falcon3-7b-instruct (merge),jessi-v0.2-falcon3-instruct,,,,,,,0.7243536039929609,0.34621293444225043,0.34743202416918434,0.3218085106382979,0.08501118568232664,0.2067005208333333
7736,jessi-v0.3-falcon3-7b-instruct,jessi-v0.3-falcon3-7b-instruct (merge),jessi-v0.3-falcon3-instruct,,,,,,,0.75090648368551,0.3456526833956577,0.33534743202416917,0.3300273345153664,0.09284116331096197,0.18544531249999996
7737,jessi-v0.5-falcon3-7b-instruct,jessi-v0.5-falcon3-7b-instruct (merge),jessi-v0.5-falcon3-instruct,,,,,,,0.7411645544931892,0.3716806936900627,0.3021148036253776,0.32956560283687947,0.08165548098434001,0.21248437499999998
7738,h4rmoniousanthea,,h4rmoniousanthea,0.658703071672355,0.8408683529177455,0.6367216986138339,0.5507958189879629,0.7687450670876085,0.12964366944655042,,,,,,
7739,llama3.1-mfann-8b,llama3.1-mfann-8b (merge),llama3.1-mfann,,,,,,,0.29695651981187693,0.19286683760193657,0.02643504531722054,0.19169252364066197,0.05033557046979867,0.025716145833333325
7740,mfann-llama3.1-abliterated-slerp-ties-v2,mfann-llama3.1-abliterated-slerp-ties-v2,mfann-llama3.1-abliterated-slerp-ties-v2,,,,,,,0.42097966728280967,0.2693837009672457,0.07628398791540786,0.2802526595744681,0.06263982102908276,0.04328385416666667
7741,mfann-llama3.1-abliterated-slerp-ties-v3,mfann-llama3.1-abliterated-slerp-ties-v3 (merge),mfann-llama3.1-abliterated-slerp-ties-v3,,,,,,,0.4238021782204551,0.2697885094619748,0.0755287009063444,0.27665115248226946,0.06263982102908276,0.04491145833333334
7742,mfann-llama3.1-abliterated-slerp-v4,mfann-llama3.1-abliterated-slerp-v4,mfann-llama3.1-abliterated-slerp-v4,,,,,,,0.4168827599657797,0.267060744434418,0.06873111782477341,0.2796062352245862,0.0738255033557047,0.058617187500000015
7743,mfann-llama3.1-abliterated-slerp-v5,mfann-llama3.1-abliterated-slerp-v5 (merge),mfann-llama3.1-abliterated-slerp-v5,,,,,,,0.43289471934467216,0.27367143487206935,0.08157099697885195,0.2716644503546099,0.058165548098433995,0.051656250000000015
7744,mfann-llama3.1-abliterated-slerp-ties,mfann-llama3.1-abliterated-slerp-ties (merge),mfann-llama3.1-abliterated-slerp-ties,,,,,,,0.42934746472692453,0.2759982935067644,0.05966767371601209,0.2812684692671394,0.05592841163310966,0.04587239583333335
7745,mfann-llama3.1-abliterated-slerp-v3.2,mfann-llama3.1-abliterated-slerp-v3.2 (merge),mfann-llama3.1-abliterated-slerp-v3.2,,,,,,,0.4128113405763375,0.27774394299037053,0.06193353474320242,0.2808067375886525,0.05033557046979867,0.051283854166666705
7746,mfann-sft,mfann-sft (merge),mfann-sft,,,,,,,0.3682229816885863,0.2620853268810661,0.05891238670694864,0.25956708037825055,0.0883668903803132,0.03801041666666666
7747,mfann-abliterated-phi2-merge-unretrained,mfann-abliterated-phi2-merge-unretrained (merge),mfann-abliterated-phi2-merge-unretrained,,,,,,,0.3005037744296245,0.17590366415972786,0.022658610271903322,0.05308067375886525,0.014541387024608499,0.005596354166666665
7748,mfann-llama3.1-abliterated-slerp,mfann-llama3.1-abliterated-slerp (merge),mfann-llama3.1-abliterated-slerp,,,,,,,0.25906262051357065,0.2228062513418979,0.04984894259818731,0.21422502955082742,0.031319910514541416,0.05714583333333336
7749,mfann-llama3.1-abliterated-slerp-v3,mfann-llama3.1-abliterated-slerp-v3 (merge),mfann-llama3.1-abliterated-slerp-v3,,,,,,,0.37993856301280604,0.271872703942033,0.06646525679758308,0.28117612293144206,0.05480984340044745,0.03053906250000002
7750,mfann-llama3.1-abliterated-slerp-v3.1,mfann-llama3.1-abliterated-slerp-v3.1 (merge),mfann-llama3.1-abliterated-slerp-v3.1,,,,,,,0.4201551882338861,0.2702631553274447,0.07326283987915409,0.2825613179669031,0.057046979865771785,0.03846093750000001
7751,mfann-llama3.1-abliterated-v2,mfann-llama3.1-abliterated-v2 (merge),mfann-llama3.1-abliterated-v2,,,,,,,0.4429114748866341,0.2735361826731554,0.07250755287009063,0.2767434988179669,0.057046979865771785,0.06201041666666668
7752,mfann-phigments-slerp-v2,mfann-phigments-slerp-v2 (merge),mfann-phigments-slerp-v2,,,,,,,0.32316032571355113,0.2692749154408088,0.015861027190332326,0.19076906028368795,0.030201342281879207,0.13099479166666664
7753,mfann3b,mfann3b (merge),mfann,0.4308873720136519,0.7232622983469429,0.267358939532363,0.4021764292099326,0.6266771902131019,0.03335860500379075,0.2524435165361242,0.2223921095390767,0.010574018126888218,0.14505762411347517,0.05592841163310966,0.06142187500000003
7754,mfann3bv0.8.10,,mfannv0.8.10,0.6194539249146758,0.7667795259908384,0.5583022506963494,0.5414867398661871,0.7774269928966061,0.55420773313116,,,,,,
7755,mfann3bv0.10,,mfannv0.10,0.6177474402730375,0.7634933280223063,0.5549355526368746,0.5353617720739956,0.771112865035517,0.5420773313115997,,,,,,
7756,mfann3bv0.10.10,,mfannv0.10.10,0.6143344709897611,0.7642899820752838,0.5468682750313367,0.535533658536104,0.7805840568271507,0.5473843821076573,,,,,,
7757,mfann3bv0.11,,mfannv0.11,0.6194539249146758,0.7609042023501295,0.546587891636055,0.5330588214591307,0.7695343330702447,0.5549658832448825,,,,,,
7758,mfann3bv0.15,mfann3bv0.15,mfannv0.15,,,,,,,0.20121056574333882,0.2346934667082661,0.01963746223564955,0.16315750591016545,0.0022371364653244186,0.08773958333333334
7759,mfann3bv0.18,mfann3bv0.18,mfannv0.18,,,,,,,0.22064455644356973,0.2307340376774899,0.020392749244712995,0.16666666666666663,0.010067114093959738,0.10595572916666668
7760,mfann3bv0.19,mfann3bv0.19,mfannv0.19,,,,,,,0.22581528123157665,0.229070546869096,0.017371601208459216,0.16888297872340427,0.010067114093959738,0.09899479166666668
7761,mfann3bv0.2,,mfannv0.2,0.6177474402730375,0.7634933280223063,0.5622616610727377,0.5300497483925641,0.7584846093133386,0.5526914329037149,,,,,,
7762,mfann3bv0.20,mfann3bv0.19.12 (merge),mfannv0.20,,,,,,,0.21934578030736224,0.22790710795250108,0.015105740181268881,0.16666666666666663,0.01230425055928408,0.10166145833333334
7763,mfann3bv0.21,mfann3bv0.21 (merge),mfannv0.21,,,,,,,0.19151850423542868,0.22583425716572333,0.01283987915407855,0.15475398936170212,0.019015659955257263,0.09826822916666669
7764,mfann3bv0.22,mfann3bv0.22,mfannv0.22,,,,,,,0.19793813747523237,0.22491536796939632,0.006042296072507553,0.16860593971631205,0.015659955257270708,0.10183593749999996
7765,mfann3bv0.23,mfann3bv0.23,mfannv0.23,,,,,,,0.20480768804549704,0.22696340563264983,0.00906344410876133,0.15752437943262412,0.0022371364653244186,0.07042447916666666
7766,mfann3bv0.24,mfann3bv0.24,mfannv0.24,,,,,,,0.2200450360598767,0.21545384724695676,0.010574018126888218,0.15022901891252952,0.011185682326621947,0.08375781250000001
7767,mfann3bv0.3,,mfannv0.3,0.6168941979522184,0.7673770165305716,0.5599778354579361,0.5310482277801756,0.7671665351223362,0.5413191811978771,,,,,,
7768,mfann3bv0.4,,mfannv0.4,0.60580204778157,0.7603067118103963,0.5580051533285089,0.5263581944726038,0.770323599052881,0.5572403335860501,,,,,,
7769,mfann3bv0.6,,mfannv0.6,0.6262798634812287,0.7709619597689703,0.5842828901040856,0.5170709953785974,0.7466456195737963,0.6148597422289613,,,,,,
7770,mfann3bv0.7,,mfannv0.7,0.6168941979522184,0.7598088030272854,0.5540221483349924,0.5348828441183425,0.77663772691397,0.5367702805155421,,,,,,
7771,mfann3bv0.7.10,,mfannv0.7.10,0.621160409556314,0.770762796255726,0.5632909869086999,0.5327380712279003,0.7663772691397,0.5754359363153905,,,,,,
7772,mfann3bv0.8,,mfannv0.8,0.6151877133105802,0.7609042023501295,0.5558097811096135,0.5443614584323385,0.7853196527229678,0.5481425322213799,,,,,,
7773,mfann3bv0.8.10,,mfannv0.8.10,0.6194539249146758,0.7667795259908384,0.5583022506963494,0.5414867398661871,0.7774269928966061,0.55420773313116,,,,,,
7774,mfann3bv0.9,,mfannv0.9,0.6117747440273038,0.7603067118103963,0.5517647005535666,0.54244879220804,0.7750591949486977,0.5443517816527672,,,,,,
7775,mfann3bv1.1,mfann3bv1.1,mfannv1.1,,,,,,,0.2506948230694557,0.0839170874742591,0.009818731117824773,0.01761968085106383,0.02237136465324381,0.004557291666666663
7776,mfannv0.8,,mfannv0.8,0.6322525597269625,0.8405696076478789,0.6694274553496853,0.5990597624204481,0.7245461720599842,0.645185746777862,,,,,,
7777,mfannv0.11,,mfannv0.11,0.621160409556314,0.8471420035849433,0.6582668226898278,0.5863152631227373,0.7245461720599842,0.5989385898407885,,,,,,
7778,mfannv0.12,,mfannv0.12,0.6271331058020477,0.8474407488548098,0.6558311304480892,0.5806512960971069,0.7119179163378058,0.6133434420015162,,,,,,
7779,mfannv0.19,mfannv0.19,mfannv0.19,,,,,,,0.30567449921763146,0.2492410586579366,0.02945619335347432,0.1636192375886525,0.07606263982102905,0.027205729166666668
7780,mfannv0.2,,mfannv0.2,0.628839590443686,0.8384783907588129,0.6010877060470167,0.6893983377873889,0.7403314917127072,0.36997725549658833,,,,,,
7781,mfannv0.20,mfannv0.20,mfannv0.20,,,,,,,0.34786477657061043,0.22401696904581672,0.05362537764350453,0.24469932033096925,0.05369127516778524,0.06757812500000003
7782,mfannv0.21,mfannv0.20.12 (merge),mfannv0.21,,,,,,,0.3233099287667832,0.22058431786302454,0.0581570996978852,0.22567597517730498,0.038031319910514526,0.0881666666666667
7783,mfannv0.22.1,mfannv0.22.1 (merge),mfannv0.22.1,,,,,,,0.3089469274857379,0.23602792666118613,0.05664652567975832,0.2603058510638298,0.03467561521252797,0.0464609375
7784,mfannv0.23,mfannv0.23 (merge),mfannv0.23,,,,,,,0.31274352052553894,0.2704234546686432,0.04984894259818731,0.26529255319148937,0.045861297539149914,0.054989583333333376
7785,mfannv0.24,mfannv0.24 (merge),mfannv0.24,,,,,,,0.3162409074588758,0.253517249924116,0.06117824773413897,0.2608599290780142,0.045861297539149914,0.046244791666666674
7786,mfannv0.25,mfannv0.25 (merge),mfannv0.25,,,,,,,0.34666573580322435,0.2540978426488902,0.055891238670694864,0.2603058510638298,0.04026845637583895,0.03632291666666667
7787,mfannv0.3,,mfannv0.3,0.6902730375426621,0.8733320055765784,0.6360676886232054,0.717109992640665,0.813733228097869,0.620166793025019,,,,,,
7788,mfannv0.4,,mfannv0.4,0.6953924914675766,0.8665604461262697,0.6326894665387092,0.7139881282663555,0.7947908445146016,0.6383623957543594,,,,,,
7789,mfannv0.5,,mfannv0.5,0.6885665529010239,0.8664608643696475,0.6363450623156697,0.7017516001524611,0.7971586424625099,0.643669446550417,,,,,,
7790,mfannv0.8,,mfannv0.8,0.6672354948805461,0.8888667596096396,0.666339211495447,0.6690122502117523,0.7624309392265194,0.5276724791508719,,,,,,
7791,qwen2.5-7b-nerd-uncensored-v0.9-mfann,qwen2.5-7b-nerd-uncensored-v0.9-mfann,qwen2.5-nerd-uncensored-v0.9-mfann,,,,,,,0.5878413720040604,0.3226698603219006,0.07099697885196375,0.32263962765957444,0.04138702460850116,0.06971614583333335
7792,qwen2.5-coder-scholar-7b-abliterated-mfann,qwen2.5-coder-scholar-7b-abliterated-mfann,qwen2.5-coder-scholar-abliterated-mfann,,,,,,,0.57422749415994,0.2998074987281026,0.0649546827794562,0.23962027186761228,0.057046979865771785,0.0963046875
7793,homer-7b-v0.1,homer-7b-v0.1,homer-v0.1,,,,,,,0.6108724850064495,0.3730922654202453,0.2824773413897281,0.3860815602836879,0.09955257270693513,0.1279557291666667
7794,homer-7b-v0.2,removed,homer-v0.2,,,,,,,0.7493827488840721,0.364034863975643,0.2537764350453172,0.3788785460992907,0.1096196868008949,0.13118750000000004
7795,homer-v0.3-qwen2.5-7b,removed,homer-v0.3-qwen2.5,,,,,,,0.5154013572875527,0.3641367722607503,0.29531722054380666,0.3839575945626477,0.11185682326621922,0.19462239583333332
7796,homer-v0.4-qwen2.5-7b,removed,homer-v0.4-qwen2.5,,,,,,,0.7999408236811659,0.366037028382434,0.2764350453172205,0.373614804964539,0.08724832214765099,0.1318541666666667
7797,homer-v0.5-qwen2.5-7b,removed,homer-v0.5-qwen2.5,,,,,,,0.7880756393037142,0.3667808911980736,0.36253776435045315,0.3743535756501182,0.07046979865771814,0.11379427083333335
7798,homer-v1.0-qwen2.5-72b,homer-v1.0-qwen2.5-72b,homer-v1.0-qwen2.5,,,,,,,0.7627716680629618,0.6227406507872839,0.48338368580060426,0.5716976950354611,0.2214765100671141,0.17899479166666668
7799,homer-v1.0-qwen2.5-7b,homer-v1.0-qwen2.5-7b,homer-v1.0-qwen2.5,,,,,,,0.6392737935344884,0.3781084749225178,0.30362537764350456,0.39273049645390073,0.0961968680089485,0.11877864583333335
7800,moe-2x7b-qa-code,,moe-2x-qa-code,0.6518771331058021,0.8536148177653854,0.617103228578554,0.6522673934775386,0.7734806629834254,0.4965883244882487,,,,,,
7801,moe-3x7b-qa-code-inst,,moe-3x-qa-code-inst,0.6424914675767917,0.8460466042620992,0.6215285119061729,0.6314885689047778,0.7742699289660616,0.48597422289613346,,,,,,
7802,moe-4x7b-reason-code-qa,,moe-4x-reason-code-qa,0.6254266211604096,0.8386775542720574,0.6120290462761894,0.5611833547243651,0.7608524072612471,0.5458680818802123,,,,,,
7803,marcoroni-7b-dpo-merge,,marcoroni-dpo-merge,0.7303754266211604,0.8879705238000397,0.6424053119644075,0.7047247167623709,0.8524072612470402,0.6762699014404852,,,,,,
7804,financialadvice-qwen2.5-7b,financialadvice-qwen2.5-7b (merge),financialadvice-qwen2.5,,,,,,,0.44960593447607905,0.25630435622160336,0.09365558912386707,0.3058325945626477,0.059284116331096204,0.09144531250000001
7805,minithinky-1b-llama-3.2,minithinky-1b-llama-3.2 (merge),minithinky-llama-3.2,,,,,,,0.2771479673931834,0.04347795393431276,0.02643504531722054,0.016326832151300222,0.0,0.021872395833333332
7806,minithinky-v2-1b-llama-3.2,minithinky-v2-1b-llama-3.2 (merge),minithinky-v2-llama-3.2,,,,,,,0.2963071317437732,0.04893769484250589,0.01812688821752266,0.012910017730496442,0.0,0.00618489583333333
7807,n3n_delirium-v1_1030_0227,gemma-2-9b-it,n3n_delirium-v1_1030_0227,,,,,,,0.8022890375315274,0.4077504007448568,0.09365558912386707,0.34997414302600466,0.11633109619686799,0.09859895833333335
7808,n3n_llama-3.1-8b-instruct_1028_0216,meta-llama-3.1-8b,n3n_llama-3.1-instruct_1028_0216,,,,,,,0.4780825986161163,0.2898046412481066,0.16767371601208458,0.29308880023640665,0.07494407158836691,0.10062239583333335
7809,n3n_gemma-2-9b-it_20241029_1532,gemma-2-9b-it,n3n_gemma-2-it_20241029_1532,,,,,,,0.6751940407008958,0.40986667733249704,0.20468277945619334,0.3469267139479906,0.12080536912751676,0.163859375
7810,n3n_gemma-2-9b-it_20241110_2026,gemma-2-9b-it,n3n_gemma-2-it_20241110_2026,,,,,,,0.6282829558903709,0.40944105549057747,0.13821752265861026,0.3355681146572104,0.11521252796420578,0.09779427083333336
7811,merge_qwen2.5-7b-instruct_20241023_0314,qwen2.5-7b,merge_qwen2.5-instruct_20241023_0314,,,,,,,0.5694568190179834,0.36365185289823876,0.21978851963746224,0.39356161347517726,0.09507829977628639,0.11099479166666669
7812,aira-2-1b1,,aira-2,0.23208191126279865,0.2696673969328819,0.2486397022177032,0.5062616085990085,0.5027624309392266,0.0,,,,,,
7813,aira-2-355m,,aira-2,0.27559726962457337,0.3891655048795061,0.2725573019653946,0.3852958717643368,0.5374901341752171,0.0,,,,,,
7814,aira-2-774m,,aira-2,0.28754266211604096,0.40798645688109936,0.2510445150202255,0.41328321305397103,0.5201262825572218,0.0,,,,,,
7815,nidum-limitless-gemma-2b,nidum-limitless-gemma-2b,nidum-limitless-gemma,,,,,,,0.24235140538216376,0.03451060151610112,0.0,0.01928191489361701,0.019015659955257263,0.04120572916666667
7816,fiona-7b-v0.2,,fiona-v0.2,0.6510238907849829,0.8549093806014738,0.6277787265496072,0.5652942721580132,0.7876874506708761,0.6830932524639879,,,,,,
7817,bigcodellama-92b,,bigcodellama,0.5477815699658704,0.7784305915156344,0.5540045550808561,0.5133974088327335,0.7308602999210734,0.4495830174374526,,,,,,
7818,bigdoc-c34b-instruct-tf32,,bigdoc-c-instruct-tf32,0.5443686006825939,0.7690699063931487,0.5562256784123747,0.4446186897080597,0.744277821625888,0.37604245640636846,,,,,,
7819,franqwenstein-35b,franqwenstein-35b (merge),franqwenstein,,,,,,,0.3913538300597969,0.5168027687329707,0.304380664652568,0.5123190011820331,0.145413870246085,0.196796875
7820,shqiponja-15b-v1,,shqiponja-v1,0.6638225255972696,0.8526190001991636,0.6461880939328678,0.5681041768987346,0.840568271507498,0.6906747536012131,,,,,,
7821,shqiponja-59b-v1,,shqiponja-v1,0.7005119453924915,0.8405696076478789,0.7554438634935162,0.7043324455434049,0.8026835043409629,0.15466262319939347,,,,,,
7822,smaugzilla-77b,,smaugzilla,0.24829351535836178,0.25164309898426607,0.23052999236944438,0.48221145106224017,0.49644830307813737,0.0,,,,,,
7823,tqwendo-36b,tqwendo-36b (merge),tqwendo,,,,,,,0.6777672132164878,0.4941493648187427,0.3935045317220544,0.3756464243498817,0.10850111856823269,0.15103124999999998
7824,llama2-22b-chat-wizard-uncensored,,llama2-chat-wizard-uncensored,0.5622866894197952,0.8039235212109141,0.5361583970780147,0.4576397036768251,0.7024467245461721,0.11144806671721001,,,,,,
7825,llama2-22b-daydreamer-v3,,llama2-daydreamer-v3,0.560580204778157,0.8007369049990042,0.5249323430909433,0.424284979510738,0.7348066298342542,0.03790750568612585,,,,,,
7826,alloyingot,,alloyingot,0.7397610921501706,0.8904600677155945,0.6483248651550824,0.7511621845735573,0.850828729281768,0.6914329037149356,,,,,,
7827,alloyingotneo,,alloyingotneo,0.7286689419795223,0.8898625771758614,0.6460645014796281,0.7594522057332478,0.8429360694554064,0.6944655041698256,,,,,,
7828,alloyingotneox,,alloyingotneox,0.7431740614334471,0.8906592312288388,0.6497344522650544,0.7456883658583784,0.845303867403315,0.6982562547384383,,,,,,
7829,alloyingotneoy,,alloyingotneoy,0.7278156996587031,0.8911571400119498,0.6432149243706732,0.7798753603234657,0.850828729281768,0.7028051554207733,,,,,,
7830,colorshadow-7b,,colorshadow,0.6783276450511946,0.8515236008763195,0.6168629681594209,0.5956171652597823,0.8058405682715075,0.5519332827899924,,,,,,
7831,colorshadow-7b-v2,,colorshadow-v2,0.6715017064846417,0.8469428400716988,0.6034493255975213,0.6292738740677482,0.7884767166535123,0.47308567096285065,,,,,,
7832,colorshadow-7b-v3,,colorshadow-v3,0.6757679180887373,0.8504282015534754,0.60573745964092,0.6287894376799671,0.8011049723756904,0.47536012130401817,,,,,,
7833,hermes-low-tune,,hermes-low-tune,0.6399317406143344,0.8374825731925911,0.6360198610490042,0.5136505046097176,0.7790055248618785,0.624715693707354,,,,,,
7834,hermes-low-tune-2,,hermes-low-tune-2,0.652730375426621,0.8440549691296555,0.6362884671652985,0.531227758222662,0.7821625887924231,0.624715693707354,,,,,,
7835,hermes-low-tune-3,,hermes-low-tune-3,0.6621160409556314,0.8499302927703645,0.6374352040806079,0.5793658606194433,0.7876874506708761,0.6383623957543594,,,,,,
7836,hermes-low-tune-3.1,,hermes-low-tune-3.1,0.6544368600682594,0.8460466042620992,0.6413203250036698,0.5358664438298202,0.7861089187056038,0.6345716451857468,,,,,,
7837,lelantos-low-tune,,lelantos-low-tune,0.6706484641638225,0.8605855407289384,0.6411382813267028,0.6133400726022729,0.7955801104972376,0.6679302501895376,,,,,,
7838,mistral-nemo-minitron-upscale-v1,mistral-nemo-minitron-upscale-v1 (merge),mistral-nemo-minitron-upscale-v1,,,,,,,0.16484040124647045,0.2206890968577206,0.0075528700906344415,0.17082225177304963,0.04026845637583895,0.048442708333333355
7839,mistral-nemo-minitron-upscale-v2,mistral-nemo-minitron-upscale-v2 (merge),mistral-nemo-minitron-upscale-v2,,,,,,,0.15727159492369136,0.14382673288078204,0.006042296072507553,0.102947695035461,0.031319910514541416,0.05252083333333334
7840,mistral-nemo-minitron-upscale-v3,mistral-nemo-minitron-upscale-v3 (merge),mistral-nemo-minitron-upscale-v3,,,,,,,0.14120976786038822,0.03398266447716487,0.0,0.019004875886524816,0.01230425055928408,0.09430468750000001
7841,stableprose,stableprose (merge),stableprose,,,,,,,0.19723888172271792,0.30180202714185955,0.05287009063444109,0.27425014775413714,0.07046979865771814,0.08871875000000001
7842,starfusion-alpha1,starfusion-alpha1 (merge),starfusion-alpha1,0.6339590443686007,0.8475403306114319,0.6461471654785726,0.46159754554083743,0.8026835043409629,0.640636846095527,0.5660092997690572,0.21933181635654744,0.07250755287009064,0.24340647163120568,0.06040268456375841,0.08879687500000001
7843,starfusion-alpha2,,starfusion-alpha2,0.6331058020477816,0.8475403306114319,0.6476485609892741,0.46254863977302946,0.8026835043409629,0.645185746777862,,,,,,
7844,starling-low-tune,,starling-low-tune,0.6203071672354948,0.8308105954989046,0.642011739018286,0.4260348358860853,0.8089976322020521,0.6360879454131918,,,,,,
7845,stockfusechat,,stockfusechat,0.6313993174061433,0.8425612427803226,0.6394597565595392,0.45572576606062404,0.7947908445146016,0.6307808946171342,,,,,,
7846,t3qm7,,t3qm7,0.7312286689419796,0.8913563035251942,0.6448134171892402,0.779634539852657,0.850828729281768,0.7073540561031083,,,,,,
7847,t3qm7x,,t3qm7x,0.7312286689419796,0.8913563035251942,0.6444667427483156,0.7801734369560391,0.850828729281768,0.6997725549658831,,,,,,
7848,t3qm7xp,,t3qm7xp,0.7303754266211604,0.8911571400119498,0.6444990117147733,0.7805646795719938,0.8500394632991317,0.7058377558756633,,,,,,
7849,westgate,,westgate,0.7141638225255973,0.8813981278629756,0.6510691494332835,0.6258706346942783,0.8571428571428571,0.7005307050796058,,,,,,
7850,llava-v1.5-7b-vicuna,,llava-v1.5-vicuna,0.5264505119453925,0.7609042023501295,0.5168182234925022,0.45861084561836213,0.7205998421468035,0.15314632297194844,,,,,,
7851,llava-v1.5-7b_vicuna,,llava-v1.5-_vicuna,0.5264505119453925,0.7609042023501295,0.5168182234925022,0.458610790310403,0.7205998421468035,0.15314632297194844,,,,,,
7852,orca-open_hermes-llava-v1.5-7b-dpo,,orca-open_hermes-llava-v1.5-dpo,0.5307167235494881,0.7710615415255924,0.5102865465951398,0.47599023559238207,0.7190213101815311,0.155420773313116,,,,,,
7853,pythia-1.4b-sft-full,,pythia-sft-full,0.3267918088737201,0.520812587134037,0.2544273398257018,0.38423728645673694,0.574585635359116,0.019711902956785442,,,,,,
7854,pythia-410m-sft-full,,pythia-sft-full,0.26535836177474403,0.4000199163513244,0.2548551000510136,0.40208261025929465,0.5343330702446725,0.01061410159211524,,,,,,
7855,stablelm-2-1_6b-sft-full,,stablelm-2-1_-sft-full,0.4197952218430034,0.6937860983867755,0.3684861444831776,0.3957305143230597,0.6424625098658248,0.1281273692191054,,,,,,
7856,nape-0,,nape-0,0.3267918088737201,0.5868352917745469,0.24878702052552076,0.3899188336745711,0.5730071033938438,0.000758150113722517,,,,,,
7857,gpt4all-j,,gpt4all-j,0.4129692832764505,0.6450906193985262,0.2902592015343479,0.45722188646836837,0.6432517758484608,0.09249431387414708,,,,,,
7858,gemma-2-9b-sft-jp-en-zh-v1,gemma-2-9b-sft-jp-en-zh-v1 (merge),gemma-2-sft-jp-en-zh-v1,,,,,,,0.29880494864736673,0.22000240215001798,0.02643504531722054,0.2361111111111111,0.07606263982102905,0.09101302083333335
7859,gemma-2-9b-sft-jp-en-zh-v2,gemma-2-9b-sft-jp-en-zh-v2 (merge),gemma-2-sft-jp-en-zh-v2,,,,,,,0.3993470657854493,0.22658058596327027,0.0256797583081571,0.29724438534278963,0.05033557046979867,0.07011197916666666
7860,pippafeet-11b-0.1,,pippafeet-0.1,0.636518771331058,0.8225453096992631,0.6502722996305301,0.6511753475490039,0.8153117600631412,0.35784685367702807,,,,,,
7861,sillyrp-7b,,sillyrp,0.6493174061433448,0.8526190001991636,0.6419587351404864,0.5427654283894101,0.77663772691397,0.5913570887035633,,,,,,
7862,dolphinstar-12.5b,,dolphinstar,0.6083617747440273,0.8199561840270863,0.6036190322897377,0.515149606406234,0.7624309392265194,0.35405610310841545,,,,,,
7863,mistral-7b-instruct-v0.2-attention-sparsity-10-v0.1,,mistral-instruct-v0.2-attention-sparsity-10-v0.1,0.6305460750853242,0.8488348934475204,0.6084437263603123,0.6811241660222933,0.771112865035517,0.3889310083396513,,,,,,
7864,mistral-7b-instruct-v0.2-attention-sparsity-30,,mistral-instruct-v0.2-attention-sparsity-30,0.6296928327645052,0.8471420035849433,0.6048789550017809,0.6748850342094754,0.7797947908445146,0.39423805913570886,,,,,,
7865,alooowso,,alooowso,0.6296928327645052,0.8487353116908981,0.6077778375134512,0.6818016198570045,0.7742699289660616,0.39575435936315384,,,,,,
