,model,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k
4735,invalid-coder/Starling-LM-7B-beta-laser-dpo,0.674061433447099,0.8337980481975703,0.6528595854636962,0.5546778364079819,0.813733228097869,0.6793025018953753
4736,invalid-coder/TinyLlama-1.1B-intermediate-step-1431k-3T-laser-dpo,0.3302047781569966,0.5999800836486756,0.2688353997203466,0.38078325221080583,0.595895816890292,0.012130401819560273
4737,invalid-coder/dolphin-2.1-mistral-7b-snr-laser,0.6382252559726962,0.8478390758812986,0.6363310543129166,0.5524167978867858,0.7829518547750592,0.4723275208491281
4738,invalid-coder/dolphin-2.1-mistral-7b-snr-math-laser,0.6331058020477816,0.8428599880501892,0.6302177724205962,0.5474795541369116,0.775848460931334,0.4723275208491281
4739,investbrainsorg/BrokenLlama-3-8b,0.6228668941979523,0.8410675164309899,0.6534508634385621,0.5521735957845001,0.7876874506708761,0.4791508718726308
4740,ise-uiuc/Magicoder-S-CL-7B,0.4334470989761093,0.6700856403106951,0.3686529999592551,0.38668127577858125,0.6219415943172849,0.14329037149355572
4741,ise-uiuc/Magicoder-S-DS-6.7B,0.38310580204778155,0.5448117904799841,0.38714739606521886,0.40995716482222777,0.5840568271507498,0.23426838514025777
4742,itsliupeng/Mixtral-8x7B-v0.1-top3,0.674061433447099,0.8662617008564031,0.7198363627587469,0.4857500854542805,0.823993685872139,0.5754359363153905
4743,itsliupeng/fly_6b,0.575938566552901,0.7807209719179447,0.6478830649432209,0.44010982945574556,0.7529597474348856,0.4988627748294162
4744,itsliupeng/llama2_70b_mmlu,0.6561433447098977,0.8737303326030671,0.7188530941408873,0.4914985403822716,0.823993685872139,0.5299469294920395
4745,itsliupeng/llama2_7b_code,0.5213310580204779,0.7571200955984864,0.4805078852551697,0.3875988110597644,0.7150749802683505,0.08112206216830932
4746,itsliupeng/llama2_7b_mmlu,0.5614334470989761,0.7912766381198965,0.600393418712039,0.4095065737785675,0.744277821625888,0.07884761182714177
4747,itsliupeng/llama2_7b_zh,0.5204778156996587,0.7487552280422227,0.6068730970411653,0.42858587749612026,0.7174427782162589,0.06444275966641395
4748,itsliupeng/llama_9b_long,0.6032423208191127,0.786197968532165,0.7050013484387673,0.45907931135463026,0.7647987371744278,0.4799090219863533
4749,itsliupeng/openllama-7b-base,0.4616040955631399,0.7639912368054173,0.42817636677317694,0.36649120473517915,0.7087608524072613,0.09628506444275967
4750,itsliupeng/openllama-7b-icl,0.47952218430034127,0.7703644692292372,0.44365214961133825,0.3706359177223847,0.701657458563536,0.10993176648976498
4751,itsliupeng/test_6b,0.5810580204778157,0.7880900219079865,0.6601891284283536,0.4218241058685741,0.7576953433307024,0.43745261561789234
4752,jae24/openhermes_dpo_norobot_0201,0.6203071672354948,0.8339972117108145,0.6239581200212921,0.474388925160649,0.7821625887924231,0.4920394238059136
4753,jambroz/FNCARLplus-7b,0.6996587030716723,0.8755228042222665,0.6467757724463119,0.6912371515358999,0.8176795580110497,0.6884003032600455
4754,jambroz/sixtyoneeighty-4x7B-v1,0.6476109215017065,0.8425612427803226,0.6263156846606772,0.5619650605574061,0.8042620363062352,0.45943896891584535
4755,jambroz/sixtyoneeighty-7b,0.6911262798634812,0.8636725751842262,0.6501266087254541,0.6757680170745927,0.8050513022888715,0.6194086429112965
4756,jambroz/sixtyoneeighty-7b-MOE,0.6476109215017065,0.8425612427803226,0.6263156846606772,0.5619650605574061,0.8042620363062352,0.45943896891584535
4757,jambroz/sixtyoneeighty-7b-chat,0.6911262798634812,0.8636725751842262,0.6501266087254541,0.6757680170745927,0.8050513022888715,0.6194086429112965
4758,jambroz/sixtyoneeighty-7b-dpo,0.6868600682593856,0.864070902210715,0.6492996510621214,0.6764186293436338,0.8050513022888715,0.6224412433661866
4759,jambroz/sixtyoneeighty-FNCARL-7B-slerp,0.7158703071672357,0.8778131846245768,0.6527374045752782,0.7151537867325115,0.8318863456985004,0.7149355572403338
4760,jan-ai/Pandora-10.7B-v1,0.7107508532423208,0.8706432981477793,0.6494912342892725,0.706747043063352,0.813733228097869,0.624715693707354
4761,jan-ai/Pandora-13B-v1,0.6706484641638225,0.8753236407090221,0.6364671173524985,0.6576967145029662,0.8050513022888715,0.5299469294920395
4762,jan-ai/Solar-10.7B-SLERP,0.7073378839590444,0.8787094204341764,0.6577479033628364,0.6571842191607326,0.824782951854775,0.6125852918877938
4763,jan-hq/LlamaCorn-1.1B,0.341296928327645,0.5933081059549891,0.29006624698402894,0.36775291148980427,0.6195737963693765,0.004548900682335102
4764,jan-hq/LlamaCorn-1.1B-Chat,0.33788395904436863,0.5924118701453893,0.29011512520918914,0.36855840909843307,0.6148382004735596,0.0
4765,jan-hq/komodo-7b-chat,0.514505119453925,0.7704640509858594,0.44626471401954293,0.4004786701634766,0.744277821625888,0.04852160727824109
4766,jan-hq/stealth-rag-v1.1,0.621160409556314,0.8382792272455686,0.6406387572042811,0.49642217442112185,0.7932123125493291,0.6777862016679301
4767,jan-hq/stealth-v1.2,0.6638225255972696,0.8613821947819159,0.6432906344864991,0.5422529201207911,0.8074191002367798,0.7225170583775588
4768,jan-hq/stealth-v1.3,0.6749146757679181,0.8673571001792472,0.6445190477408788,0.5571199691389221,0.8074191002367798,0.7156937073540561
4769,jan-hq/stealth-v2,0.7389078498293515,0.8925512846046604,0.6493938306975187,0.7247164261385575,0.8800315706393055,0.6967399545109931
4770,jan-hq/supermario-slerp-v2,0.697098976109215,0.8653654650468035,0.6482328757659234,0.630574953795404,0.8074191002367798,0.6383623957543594
4771,jan-hq/supermario-slerp-v3,0.6928327645051194,0.8670583549093805,0.6510829495483657,0.6176988060932912,0.8050513022888715,0.6997725549658831
4772,jan-hq/supermario-v2,0.6843003412969283,0.8650667197769368,0.6495869187443192,0.606060589051262,0.8074191002367798,0.7225170583775588
4773,jan-hq/trinity-v1,0.7226962457337884,0.8835889265086636,0.6520426966794453,0.6931209356367747,0.8200473559589583,0.7164518574677785
4774,janai-hq/trinity-v1,0.7226962457337884,0.8835889265086636,0.6520426966794453,0.6931209356367747,0.8200473559589583,0.7164518574677785
4775,janhq/Mistral-7B-Instruct-v0.2-DARE,0.6194539249146758,0.7562238597888866,0.4998844932488716,0.5435910325313378,0.749802683504341,0.18119787717968158
4776,janhq/supermario-slerp,0.6894197952218432,0.8657637920732921,0.649313326506523,0.6010546669403226,0.8129439621152328,0.7210007581501138
4777,janhq/supermario-slerp-v2,0.6936860068259386,0.8659629555865365,0.6490680610691897,0.6295900737174474,0.8082083662194159,0.6345716451857468
4778,janhq/supermario-v1,0.2773037542662116,0.2583150766779526,0.2703799242337422,0.472672099464425,0.4909234411996843,0.0
4779,janhq/supermario-v2,0.6851535836177475,0.8650667197769368,0.6488221267401579,0.605797177274584,0.813733228097869,0.7217589082638363
4780,jarradh/llama2_70b_chat_uncensored,0.6843003412969283,0.8676558454491137,0.6876148772483675,0.5250068580538624,0.8255722178374111,0.3025018953752843
4781,jb723/cross_lingual_epoch2,0.3924914675767919,0.47918741286596295,0.36655031453007486,0.47898671198615017,0.6211523283346487,0.0
4782,jb723/llama2-ko-7B-model,0.5631399317406144,0.7950607448715395,0.4571160261753796,0.4097811489004275,0.7205998421468035,0.02577710386656558
4783,jebcarter/psyonic-cetacean-20B,0.6356655290102389,0.861979685321649,0.5966372967766381,0.5754737295645932,0.7813733228097868,0.1470811220621683
4784,jeff31415/TinyLlama-1.1B-1.5T-OpenOrca-Alpha,0.32764505119453924,0.5377414857598088,0.2573467280882333,0.4051814653873621,0.5895816890292028,0.006065200909780136
4785,jeff31415/TinyLlama-1.1B-1T-OpenOrca,0.31313993174061433,0.523401712806214,0.2530688093412408,0.3857701411188199,0.5824782951854776,0.016679302501895376
4786,jefferylovely/AiMaven-Merkaba-7b,0.7320819112627988,0.8902609042023503,0.645311423237882,0.7829958289715413,0.846093133385951,0.6884003032600455
4787,jefferylovely/AiMaven-Orca2,0.5469283276450512,0.789982075283808,0.5461454104665885,0.5343298654242948,0.7434885556432518,0.22592873388931006
4788,jefferylovely/AthenaImaniMaven,0.6262798634812287,0.8465445130452102,0.5905114542855321,0.5857820006375237,0.7719021310181531,0.3502653525398029
4789,jefferylovely/Merkaba-Maven-0.1,0.7286689419795223,0.8919537940649271,0.6445130446043934,0.7745236453129709,0.8492501973164956,0.6876421531463229
4790,jefferylovely/MoeLovely-13B,0.7372013651877133,0.8949412467635929,0.6478392133895045,0.7873533609473717,0.8760852407261247,0.6914329037149356
4791,jefferylovely/SuperThetaMaven,0.7363481228668942,0.8899621589324834,0.6482293965909346,0.7177387118634652,0.8492501973164956,0.7012888551933283
4792,jefferylovely/ThetaMaven5,0.7201365187713311,0.883788090021908,0.6476885642583141,0.6966525886236102,0.8263614838200474,0.6990144048521607
4793,jeiku/Average_Normie_l3_v1_8B,0.6356655290102389,0.8414658434574785,0.662891822671913,0.5884758037449106,0.7537490134175217,0.0
4794,jeiku/Chaos_RP_l3_8B,0.6126279863481229,0.7856004779924318,0.6609161199154944,0.5100950170127121,0.7411207576953432,0.0
4795,jeiku/Cookie_7B,0.697098976109215,0.8757219677355108,0.6450875444346638,0.6687534212220169,0.813733228097869,0.6118271417740713
4796,jeiku/Elly_7B,0.6356655290102389,0.8347938657637921,0.6279793865599025,0.5627052352747576,0.7876874506708761,0.4086429112964367
4797,jeiku/Eros_Prodigadigm_7B,0.6723549488054608,0.8563035251941844,0.6304286766647096,0.6868028587570413,0.8089976322020521,0.5329795299469295
4798,jeiku/Garbage_9B,0.636518771331058,0.8297151961760606,0.6417960448221305,0.4786566619579289,0.8042620363062352,0.5413191811978771
4799,jeiku/Luna_7B,0.6885665529010239,0.8627763393746267,0.6405671423365241,0.5808681142482145,0.7908445146014206,0.6467020470053071
4800,jeiku/Lunar_10.7B,0.658703071672355,0.8485361481776539,0.6422790453054962,0.5351338618639983,0.813733228097869,0.5367702805155421
4801,jeiku/Mewthree_7B,0.6578498293515358,0.8573989245170285,0.6255681515637245,0.6585420762235195,0.7884767166535123,0.23881728582259287
4802,jeiku/NarrativeNexus_7B,0.6612627986348123,0.8573989245170285,0.6317359867135052,0.6394506791157332,0.7900552486187845,0.5178165276724791
4803,jeiku/Orthocopter_8B,0.6023890784982935,0.7785301732722565,0.6467020113290767,0.5001484735361622,0.7466456195737963,0.6717210007581501
4804,jeiku/Soulful_Bepis_7B,0.6382252559726962,0.8069109739095798,0.6253338101965444,0.5665172743251056,0.7616416732438832,0.39044730856709636
4805,jeiku/Zephyr_beta_32k_7B,0.6348122866894198,0.8479386576379206,0.6049635288814206,0.6899285279557991,0.771112865035517,0.4071266110689917
4806,jeonsworld/CarbonVillain-en-10.7B-v1,0.7124573378839592,0.8845847440748855,0.6642124034401714,0.7197651592692368,0.8326756116811366,0.6429112964366943
4807,jeonsworld/CarbonVillain-en-10.7B-v2,0.7124573378839592,0.8839872535351525,0.6630783493812963,0.7193736077693006,0.8334648776637726,0.6527672479150872
4808,jeonsworld/CarbonVillain-en-10.7B-v3,0.7098976109215017,0.88478390758813,0.663440377134962,0.7183713907727332,0.8358326756116812,0.6520090978013645
4809,jeonsworld/CarbonVillain-en-10.7B-v4,0.7124573378839592,0.88478390758813,0.6627257214688577,0.7195429760825821,0.8358326756116812,0.6557998483699773
4810,jeonsworld/CarbonVillain-en-10.7B-v5,0.71160409556314,0.8850826528579964,0.6643862883937621,0.7196929772646223,0.8334648776637726,0.6444275966641395
4811,jeonsworld/CarbonVillain-en-13B-v1,0.7124573378839592,0.8845847440748855,0.6642124034401714,0.7197651592692368,0.8326756116811366,0.6429112964366943
4812,jerryjalapeno/nart-100k-7b,0.5409556313993175,0.7847042421828321,0.34979969815929524,0.3674038423833509,0.7048145224940805,0.0356330553449583
4813,jieunhan/solar-merge-v1.0,0.7098976109215017,0.8616809400517824,0.6224468316541795,0.6395170960027593,0.8216258879242304,0.29946929492039426
4814,jikaixuan/test,0.6228668941979523,0.8441545508862777,0.6107441254154156,0.575115982039762,0.7805840568271507,0.2721758908263836
4815,jikaixuan/test_merged_model,0.6160409556313993,0.8310097590121489,0.6373479780696847,0.4865410177312943,0.7845303867403315,0.38968915845337376
4816,jikaixuan/test_model,0.6228668941979523,0.8441545508862777,0.6107441254154156,0.575115982039762,0.7805840568271507,0.2721758908263836
4817,jilp00/Hermes-2-SOLAR-10.7B-Symbolic,0.6168941979522184,0.8257319259111731,0.6506323696104814,0.5484982867197952,0.8074191002367798,0.13949962092494314
4818,jilp00/Nous-Hermes-2-SOLAR-10.7B-v1.1,0.6399317406143344,0.8272256522605059,0.6585056576187337,0.5696840236591341,0.8121546961325967,0.013646702047005308
4819,jilp00/OpenHermes-Symbolic-Mistral-7B,0.5486348122866894,0.725453096992631,0.6180456026451484,0.45352338174051565,0.6621941594317284,0.019711902956785442
4820,jilp00/SOLAR-10.7B-tutored,0.6228668941979523,0.8224457279426409,0.6509191858528726,0.5512836940802899,0.8018942383583267,0.0
4821,jingyeom/KoSoLAR-10.7B-v0.2_1.3_dedup_p,0.6305460750853242,0.8362875921131249,0.6460802787871522,0.5269064134754855,0.8050513022888715,0.4806671721000758
4822,jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup,0.6006825938566553,0.8218482374029078,0.6130419587475651,0.45375623938134657,0.7466456195737963,0.0
4823,jingyeom/SOLAR_KO_1.3_deup,0.5597269624573379,0.7997410874327823,0.5587829182040716,0.4754562707057089,0.7687450670876085,0.22592873388931006
4824,jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup,0.5844709897610921,0.8125871340370445,0.6483254219325665,0.44499718559880835,0.7908445146014206,0.32221379833206976
4825,jisukim8873/falcon-7B-case-0,0.49146757679180886,0.782513443537144,0.2889181442672074,0.3617782578587819,0.7182320441988951,0.07960576194086429
4826,jisukim8873/falcon-7B-case-1,0.4761092150170649,0.7868950408285202,0.2921369513483828,0.3778933788894488,0.7166535122336228,0.08263836239575434
4827,jisukim8873/falcon-7B-case-2,0.4718430034129693,0.7847042421828321,0.2882735023461841,0.3862844409155128,0.7040252565114443,0.06368460955269144
4828,jisukim8873/falcon-7B-case-3,0.477815699658703,0.783011352320255,0.3195745870506004,0.36433197582570465,0.7103393843725335,0.06141015921152389
4829,jisukim8873/falcon-7B-case-4,0.4761092150170649,0.7868950408285202,0.2921369513483828,0.3778933788894488,0.7166535122336228,0.08263836239575434
4830,jisukim8873/falcon-7B-case-5,0.48378839590443684,0.785102569209321,0.29516623356446403,0.3603496537547557,0.7182320441988951,0.08491281273692192
4831,jisukim8873/falcon-7B-case-6,0.46501706484641636,0.7849034056960765,0.2896663549034425,0.364571668218642,0.7008681925808997,0.06141015921152389
4832,jisukim8873/falcon-7B-case-8,0.4948805460750853,0.7855008962358095,0.303045964212467,0.37575591444529527,0.7048145224940805,0.06974981046247157
4833,jisukim8873/falcon-7B-case-c,0.4854948805460751,0.7866958773152759,0.2872253131863541,0.3826492372963991,0.7008681925808997,0.07429871114480667
4834,jisukim8873/mistral-7B-alpaca-1-epoch,0.6177474402730375,0.8266281617207728,0.6309138184219477,0.4334527684667858,0.7790055248618785,0.34874905231235787
4835,jisukim8873/mistral-7B-alpaca-case-0-2,0.6168941979522184,0.8173670583549094,0.5999599349152973,0.4356364417645542,0.7695343330702447,0.18953752843062927
4836,jisukim8873/mistral-7B-alpaca-case-1-2,0.5733788395904437,0.7930691097390958,0.5602192412422327,0.4458307142548402,0.7482241515390686,0.0
4837,jisukim8873/mistral-7B-alpaca-case-2-2,0.6348122866894198,0.8327026488747261,0.6211323302841214,0.451692394438764,0.7750591949486977,0.26838514025777105
4838,jisukim8873/mistral-7B-alpaca-case-3-2,0.6220136518771331,0.8319059948217487,0.6218865015835641,0.4091461032915494,0.770323599052881,0.34874905231235787
4839,jisukim8873/mistralai-case-0-0,0.6040955631399317,0.8308105954989046,0.6294454343553699,0.41818062101055176,0.7868981846882399,0.36846095526914335
4840,jisukim8873/mistralai-case-0-1,0.6083617747440273,0.8305118502290381,0.6272441497348914,0.4143074587647636,0.7884767166535123,0.3464746019711903
4841,jisukim8873/mistralai-case-1-0,0.6040955631399317,0.8308105954989046,0.6294454343553699,0.41818062101055176,0.7868981846882399,0.36846095526914335
4842,jisukim8873/mistralai-case-1-1,0.6092150170648464,0.8287193786098386,0.6287214439181371,0.411007042760005,0.7837411207576953,0.3419257012888552
4843,jisukim8873/mistralai-case-2-0,0.6040955631399317,0.8308105954989046,0.6294454343553699,0.41818062101055176,0.7868981846882399,0.36846095526914335
4844,jisukim8873/mistralai-case-2-1,0.6092150170648464,0.8254331806413066,0.6254452788324616,0.4149455429926373,0.7829518547750592,0.3161485974222896
4845,jjaaaww/posi_13b,0.5964163822525598,0.8252340171280621,0.5656150497480508,0.4214273769900162,0.7624309392265194,0.01592115238817286
4846,jlevin/guanaco-unchained-llama-2-7b,0.4735494880546075,0.7215694084843656,0.41758903138979003,0.4149344924381287,0.6448303078137332,0.03411675511751327
4847,joehuangx/spatial-vicuna-7b-v1.5-LoRA,0.507679180887372,0.7462656841266679,0.4812736346927099,0.4936186720041678,0.7237569060773481,0.06899166034874905
4848,joey00072/ToxicHermes-2.5-Mistral-7B,0.6459044368600683,0.8374825731925911,0.6367305394873207,0.5083945294452454,0.7790055248618785,0.1736163760424564
4849,johnsnowlabs/BioLing-7B-Dare,0.6177474402730375,0.8258315076677952,0.6054454560523514,0.5374700664619642,0.7695343330702447,0.2630780894617134
4850,johnsnowlabs/JSL-MedLlama-3-8B-v2.0,0.6194539249146758,0.8149770961959768,0.6663841726819385,0.45076024894797706,0.755327545382794,0.4086429112964367
4851,johnsnowlabs/PhigRange-2.7B-slerp,0.2721843003412969,0.26777534355706034,0.23383181780330994,0.4844398937149579,0.4996053670086819,0.0
4852,johnsnowlabs/PhigRange-DPO,0.257679180887372,0.2570205138418642,0.2551815654237749,0.4797537392660647,0.5027624309392266,0.0
4853,johnsutor/mixture-of-llamas-dare-linear,0.5494880546075085,0.7142003584943238,0.5994671910936202,0.7661101977767735,0.7719021310181531,0.0
4854,johnsutor/mixture-of-llamas-dare-ties,0.7235494880546075,0.904003186616212,0.6446062838099544,0.7998277227070347,0.8287292817679558,0.0
4855,johnsutor/mixture-of-llamas-linear,0.681740614334471,0.835291774546903,0.6867638817374221,0.5791516096054466,0.7790055248618785,0.7088703563305533
4856,johnsutor/mixture-of-llamas-ties,0.5588737201365188,0.7557259510057758,0.6619863760909651,0.464400380965529,0.7521704814522494,0.5815011372251706
4857,jondurbin/airoboros-13b,0.5827645051194539,0.8104959171479785,0.5003081958954941,0.5157191510287134,0.7624309392265194,0.06974981046247157
4858,jondurbin/airoboros-13b-gpt4,0.5938566552901023,0.8329018123879706,0.4788532536867449,0.47650415239645905,0.7576953433307024,0.07884761182714177
4859,jondurbin/airoboros-13b-gpt4-1.1,0.590443686006826,0.8305118502290381,0.4941229079247138,0.4662032437063358,0.7576953433307024,0.08188021228203184
4860,jondurbin/airoboros-13b-gpt4-1.2,0.5836177474402731,0.8160724955188211,0.48842668846278464,0.4754129514971165,0.7363851617995265,0.03866565579984837
4861,jondurbin/airoboros-13b-gpt4-1.3,0.5853242320819113,0.8159729137621987,0.46955105645099693,0.45293152184220625,0.7584846093133386,0.02350265352539803
4862,jondurbin/airoboros-13b-gpt4-1.4,0.5964163822525598,0.8322047400916152,0.47555218646130304,0.4881569698984184,0.7624309392265194,0.07733131159969674
4863,jondurbin/airoboros-13b-gpt4-1.4-fp16,0.5964163822525598,0.8322047400916152,0.47555218646130304,0.4881569698984184,0.7624309392265194,0.07733131159969674
4864,jondurbin/airoboros-33b-2.1,0.636518771331058,0.8497311292571201,0.5737181085477284,0.5217284782183751,0.7821625887924231,0.06595905989385899
4865,jondurbin/airoboros-33b-gpt4,0.6373720136518771,0.8487353116908981,0.5854287275603894,0.47056228815003487,0.770323599052881,0.12661106899166036
4866,jondurbin/airoboros-33b-gpt4-1.2,0.64419795221843,0.8493328022306313,0.6034817310515761,0.491812445277074,0.7750591949486977,0.09780136467020469
4867,jondurbin/airoboros-33b-gpt4-1.3,0.6390784982935154,0.8504282015534754,0.5853107673734731,0.45364330133817643,0.7868981846882399,0.13040181956027294
4868,jondurbin/airoboros-33b-gpt4-1.4,0.64419795221843,0.8513244373630751,0.5953486447051055,0.5047234250778283,0.7790055248618785,0.11751326762699014
4869,jondurbin/airoboros-33b-gpt4-2.0,0.6382252559726962,0.856502688707429,0.5844476194940244,0.45568389740215404,0.7790055248618785,0.1068991660348749
4870,jondurbin/airoboros-33b-gpt4-m2.0,0.6339590443686007,0.8519219279028082,0.5746393812910493,0.4814699875428915,0.7837411207576953,0.09628506444275967
4871,jondurbin/airoboros-34b-3.2,0.6732081911262798,0.8499302927703645,0.7409361118951608,0.6084565936237666,0.8129439621152328,0.5724033358605004
4872,jondurbin/airoboros-34b-3.3,0.674061433447099,0.8444532961561442,0.7483254782364284,0.5958885847450273,0.8208366219415943,0.2971948445792267
4873,jondurbin/airoboros-65b-gpt4-1.2,0.658703071672355,0.8607847042421828,0.6337291813903004,0.5272163538327541,0.7955801104972376,0.265352539802881
4874,jondurbin/airoboros-65b-gpt4-1.3,0.6612627986348123,0.8598884684325832,0.6388563700982787,0.5132404713335291,0.7995264404104183,0.13646702047005307
4875,jondurbin/airoboros-65b-gpt4-1.4,0.6578498293515358,0.8582951603266281,0.6227453338772744,0.5245475444019604,0.7963693764798737,0.18043972706595907
4876,jondurbin/airoboros-65b-gpt4-1.4-peft,0.6578498293515358,0.8582951603266281,0.6227453338772744,0.5245475444019604,0.7963693764798737,0.18043972706595907
4877,jondurbin/airoboros-65b-gpt4-2.0,0.6680887372013652,0.8665604461262697,0.6341164688219886,0.4917301246825211,0.8026835043409629,0.20545868081880211
4878,jondurbin/airoboros-65b-gpt4-m2.0,0.6510238907849829,0.8633738299143597,0.6431536279290059,0.46630189058823523,0.8011049723756904,0.21607278241091737
4879,jondurbin/airoboros-70b-3.3,0.7167235494880546,0.8527185819557856,0.7931216935653298,0.5967969321925949,0.8437253354380426,0.7384382107657317
4880,jondurbin/airoboros-7b,0.5307167235494881,0.7765385381398127,0.37230333403705695,0.4339438470904567,0.7095501183898973,0.02122820318423048
4881,jondurbin/airoboros-7b-gpt4,0.5307167235494881,0.7868950408285202,0.3890091506922314,0.4072028692779699,0.7308602999210734,0.017437452615617893
4882,jondurbin/airoboros-7b-gpt4-1.1,0.5460750853242321,0.8015335590519816,0.39249670815768023,0.4121546215445211,0.7308602999210734,0.0310841546626232
4883,jondurbin/airoboros-7b-gpt4-1.2,0.5213310580204779,0.7814180442143,0.38639453768918935,0.4179401973915419,0.7166535122336228,0.02122820318423048
4884,jondurbin/airoboros-7b-gpt4-1.3,0.5247440273037542,0.7798247361083449,0.4196844321603281,0.357316561046733,0.7229676400947119,0.009855951478392721
4885,jondurbin/airoboros-7b-gpt4-1.4,0.5392491467576792,0.803326030671181,0.38606823089682807,0.41046130167435857,0.7277032359905288,0.037149355572403335
4886,jondurbin/airoboros-7b-gpt4-1.4.1-qlora,0.5273037542662116,0.7789285002987453,0.38766077330242543,0.36073265239411667,0.7032359905288083,0.022744503411675512
4887,jondurbin/airoboros-c34b-2.1,0.5469283276450512,0.7644891455885282,0.5507786889995397,0.4615028041705942,0.6842936069455406,0.0833965125094769
4888,jondurbin/airoboros-c34b-2.2.1,0.5469283276450512,0.7683728340967935,0.5543126631852378,0.5136120601402686,0.7253354380426204,0.2001516300227445
4889,jondurbin/airoboros-gpt-3.5-turbo-100k-7b,0.5307167235494881,0.7616012746464846,0.3362956107674965,0.45073365666327514,0.7079715864246251,0.0356330553449583
4890,jondurbin/airoboros-l2-13b-2.1,0.5511945392491467,0.8024297948615814,0.5088535096504726,0.446212833351801,0.7190213101815311,0.022744503411675512
4891,jondurbin/airoboros-l2-13b-2.2.1,0.6092150170648464,0.8376817367058355,0.5646821319585186,0.4942114491685882,0.7600631412786109,0.11599696739954511
4892,jondurbin/airoboros-l2-13b-3.0,0.5981228668941979,0.8370842461661023,0.5485799285407038,0.47789419168905956,0.7616416732438832,0.08946171341925702
4893,jondurbin/airoboros-l2-13b-gpt4-1.4.1,0.591296928327645,0.8278231428002389,0.5562125917284108,0.4026977516131254,0.7332280978689818,0.06974981046247157
4894,jondurbin/airoboros-l2-13b-gpt4-2.0,0.590443686006826,0.8282214698267277,0.5471073648038078,0.3646576349277634,0.7419100236779795,0.07733131159969674
4895,jondurbin/airoboros-l2-13b-gpt4-m2.0,0.5921501706484642,0.8101971718781119,0.5373386766112267,0.39699790117986267,0.7363851617995265,0.08642911296436695
4896,jondurbin/airoboros-l2-70b-2.2.1,0.697098976109215,0.8795060744871539,0.6978762986084466,0.5949086139726426,0.8295185477505921,0.4488248673237301
4897,jondurbin/airoboros-l2-70b-3.1.2,0.7013651877133106,0.8687512447719576,0.6972151574478825,0.591889134924628,0.8310970797158642,0.4943138741470811
4898,jondurbin/airoboros-l2-70b-gpt4-1.4.1,0.7039249146757679,0.8782115116510654,0.7031210260991704,0.5520028397928612,0.8358326756116812,0.22517058377558757
4899,jondurbin/airoboros-l2-70b-gpt4-2.0,0.6860068259385667,0.8753236407090221,0.693702076118892,0.4851763759529082,0.8389897395422259,0.17664897649734648
4900,jondurbin/airoboros-l2-70b-gpt4-m2.0,0.7005119453924915,0.8783110934076878,0.7067196081363963,0.4979454376954373,0.8358326756116812,0.2539802880970432
4901,jondurbin/airoboros-l2-7b-2.1,0.5443686006825939,0.7867954590718981,0.4445010692958842,0.43954718122913994,0.7411207576953432,0.021986353297952996
4902,jondurbin/airoboros-l2-7b-2.2.1,0.5503412969283277,0.800637323242382,0.4764308728715877,0.44652308723072004,0.7379636937647988,0.06141015921152389
4903,jondurbin/airoboros-l2-7b-gpt4-1.4.1,0.5511945392491467,0.7959569806811392,0.45168892215566947,0.40293215545997413,0.7426992896606156,0.028051554207733132
4904,jondurbin/airoboros-l2-7b-gpt4-2.0,0.5290102389078498,0.7853017327225652,0.4508843435254503,0.3945311728768254,0.7111286503551697,0.03184230477634572
4905,jondurbin/airoboros-l2-7b-gpt4-m2.0,0.5051194539249146,0.7686715793666601,0.45349487498196905,0.4133702614368062,0.6953433307024467,0.04094010614101592
4906,jondurbin/airoboros-m-7b-3.1.2,0.6186006825938567,0.8350926110336586,0.6190699356780726,0.5374874453696802,0.775848460931334,0.13874147081122062
4907,jondurbin/airocoder-34b-2.1,0.5418088737201365,0.7383987253535154,0.5067258920207284,0.4069923395068527,0.6992896606156275,0.0833965125094769
4908,jondurbin/bagel-34b-v0.2,0.6877133105802048,0.8371838279227246,0.7645144176882588,0.592598246243346,0.8382004735595896,0.46171341925701287
4909,jondurbin/bagel-34b-v0.4,0.6646757679180887,0.8331009759012149,0.7451083222592318,0.6205982525556826,0.8224151539068666,0.5026535253980288
4910,jondurbin/bagel-34b-v0.5,0.6791808873720135,0.8335988846843259,0.7581824180594162,0.606329222081817,0.8224151539068666,0.5625473843821076
4911,jondurbin/bagel-7b-v0.1,0.6390784982935154,0.8314080860386377,0.6456257241343283,0.5265273331495968,0.8058405682715075,0.4806671721000758
4912,jondurbin/bagel-7b-v0.4,0.6356655290102389,0.8267277434773949,0.6224616358795756,0.5420385268751854,0.7892659826361483,0.47308567096285065
4913,jondurbin/bagel-7b-v0.5,0.636518771331058,0.8361880103565027,0.6492871721194937,0.5576291439647237,0.8097868981846882,0.5034116755117514
4914,jondurbin/bagel-8b-v1.0,0.6544368600682594,0.8237402907787293,0.6781290114205593,0.5442969487041983,0.7900552486187845,0.5799848369977255
4915,jondurbin/bagel-8x7b-v0.2,0.68259385665529,0.8631746664011153,0.7040352454055099,0.6003433287827963,0.8129439621152328,0.04700530705079606
